purchase_date,item_name,item_price,purchase_month,顧客名,かな,地域,メールアドレス,登録日
2019-02-10 03:09:52,商品G,700.0,201902,鳥居広司,とりい こうじ,B市,torii_kouji@example.com,2018-03-08 00:00:00
2019-07-15 04:42:23,商品T,2000.0,201907,秋葉あき,あきば あき,H市,akiba_aki@example.com,2018-07-10 00:00:00
2019-01-15 06:22:22,商品D,400.0,201901,磯野希,いその のぞみ,B市,isono_nozomi@example.com,2017-07-24 00:00:00
2019-06-25 06:16:37,商品D,400.0,201906,吉村愛梨,よしむら あいり,C市,yoshimura_airi@example.com,2017-03-23 00:00:00
2019-04-23 11:08:59,商品Y,2500.0,201904,熊倉明日,くまくら めいび,G市,kumakura_meibi@example.com,2018-05-07 00:00:00
2019-02-20 23:12:56,商品E,500.0,201902,栗田憲一,くりた けんいち,E市,kurita_kenichi@example.com,2018-01-27 00:00:00
2019-05-03 19:35:38,商品N,1400.0,201905,島英嗣,しま ひでつぐ,D市,shima_hidetsugu@example.com,2018-02-02 00:00:00
2019-05-04 18:47:51,商品F,600.0,201905,堀サンタマリア,ほり さんたまりあ,G市,hori_stmaria@example.com,2018-04-24 00:00:00
2019-01-20 13:41:08,商品N,1400.0,201901,福島友也,ふくしま ともや,B市,fukushima_tomoya@example.com,2017-07-01 00:00:00
2019-07-08 04:17:01,商品A,100.0,201907,平田鉄二,ひらた てつじ,D市,hirata_tetsuji@example.com,2017-06-07 00:00:00
2019-02-12 02:52:39,商品A,100.0,201902,日野夏希,ひの なつき,A市,hino_natsuki@example.com,2017-05-23 00:00:00
2019-07-28 20:12:27,商品B,200.0,201907,小平陽子,こひら ようこ,B市,kohira_youko@example.com,2018-01-21 00:00:00
2019-03-30 03:04:12,商品X,2400.0,201903,横田遥,よこた はるか,H市,yokota_haruka@example.com,2018-02-24 00:00:00
2019-06-02 01:01:30,商品Y,2500.0,201906,大山咲,おおやま さき,C市,ooyama_saki@example.com,2018-02-23 00:00:00
2019-07-24 09:28:21,商品S,1900.0,201907,井川里穂,いがわ りほ,A市,igawa_riho@example.com,2017-04-13 00:00:00
2019-04-15 18:19:42,商品P,1600.0,201904,進藤瞬,しんどう しゅん,A市,shinndou_shun@example.com,2017-07-04 00:00:00
2019-02-28 12:07:15,商品V,2200.0,201902,小松季衣,こまつ としえ,E市,komatsu_toshie@example.com,2018-06-20 00:00:00
2019-01-25 19:02:43,商品I,900.0,201901,小栗正義,おぐり まさよし,G市,oguri_masayoshi@example.com,2017-07-05 00:00:00
2019-04-18 15:55:40,商品O,1500.0,201904,水野メイサ,みずの めいさ,D市,mizuno_meisa@example.com,2017-07-30 00:00:00
2019-06-15 10:43:33,商品J,1000.0,201906,尾形小雁,おがた こがん,B市,ogata_kogan@example.com,2017-03-15 00:00:00
2019-03-27 23:49:39,商品J,1000.0,201903,楠哲平,くすのき てっぺい,E市,kusunoki_teppei@example.com,2017-01-04 00:00:00
2019-07-06 07:16:37,商品C,300.0,201907,植村遥,うえむら はるか,A市,uemura_haruka@example.com,2018-01-06 00:00:00
2019-06-25 08:13:20,商品A,100.0,201906,板橋隆,いたばし たかし,B市,itabashi_takashi@example.com,2018-06-14 00:00:00
2019-07-31 12:53:53,商品U,2100.0,201907,田辺光洋,たなべ みつひろ,A市,tanabe_mitsuhiro@example.com,2018-07-04 00:00:00
2019-03-02 19:49:48,商品J,1000.0,201903,岩佐孝太郎,いわさ こうたろう,D市,iwasa_koutarou@example.com,2018-01-29 00:00:00
2019-07-23 10:46:39,商品M,1300.0,201907,井川里穂,いがわ りほ,A市,igawa_riho@example.com,2017-04-13 00:00:00
2019-01-09 20:10:27,商品F,600.0,201901,外山広司,そとやま こうじ,C市,sotoyama_kouji@example.com,2017-06-28 00:00:00
2019-03-16 22:28:21,商品B,200.0,201903,東光博,ひがし みつひろ,A市,higashi_mitsuhiro@example.com,2018-02-06 00:00:00
2019-03-25 12:48:40,商品N,1400.0,201903,大地礼子,おおち れいこ,E市,oochi_reiko@example.com,2017-05-09 00:00:00
2019-01-08 05:12:34,商品Q,1700.0,201901,市田寿明,いちだ としあき,E市,ichida_toshiaki@example.com,2017-04-08 00:00:00
2019-06-18 05:24:20,商品T,2000.0,201906,藤広之,ふじ ひろゆき,G市,fuji_hiroyuki@example.com,2017-02-20 00:00:00
2019-02-15 00:30:15,商品L,1200.0,201902,堀内聡,ほりうち さとし,B市,horiuchi_satoshi@example.com,2018-05-15 00:00:00
2019-03-15 01:19:51,商品O,1500.0,201903,河内さとみ,かわうち さとみ,E市,kawauchi_satomi@example.com,2017-01-19 00:00:00
2019-03-23 09:32:03,商品A,100.0,201903,赤木だん吉,あかぎ だんきち,F市,akagi_dankichi@example.com,2018-07-16 00:00:00
2019-01-08 15:08:09,商品R,1800.0,201901,星野美嘉,ほしの みか,G市,hoshino_mika1@example.com,2018-03-29 00:00:00
2019-05-20 15:38:08,商品R,1800.0,201905,進藤瞬,しんどう しゅん,A市,shinndou_shun@example.com,2017-07-04 00:00:00
2019-01-16 22:41:15,商品F,600.0,201901,浅田賢二,あさだ けんじ,C市,asada_kenji@example.com,2018-04-07 00:00:00
2019-04-22 21:02:34,商品Y,2500.0,201904,高沢美咲,たかさわ みさき,E市,takasawa_misaki@example.com,2018-01-24 00:00:00
2019-04-14 01:47:58,商品R,1800.0,201904,井口寛治,いぐち かんじ,B市,iguchi_kanji@example.com,2017-02-19 00:00:00
2019-07-01 21:18:03,商品L,1200.0,201907,石田佑,いしだ たすく,E市,ishida_tasuku@example.com,2018-05-12 00:00:00
2019-07-27 09:00:52,商品B,200.0,201907,石野仁,いしの じん,E市,ishino_jin@example.com,2017-04-07 00:00:00
2019-07-31 04:58:19,商品V,2200.0,201907,稲田将也,いなだ まさや,G市,inada_masaya@example.com,2017-02-05 00:00:00
2019-05-03 16:52:12,商品P,1600.0,201905,徳重優,とくしげ ゆう,B市,tokushige_yuu@example.com,2017-01-05 00:00:00
2019-02-01 20:01:28,商品X,2400.0,201902,川上りえ,かわかみ りえ,G市,kawakami_rie@example.com,2017-06-20 00:00:00
2019-06-07 00:03:31,商品B,200.0,201906,川上りえ,かわかみ りえ,G市,kawakami_rie@example.com,2017-06-20 00:00:00
2019-01-17 18:51:46,商品Q,1700.0,201901,久保田倫子,くぼた のりこ,A市,kubota_noriko1@example.com,2017-06-02 00:00:00
2019-01-03 14:55:35,商品U,2100.0,201901,さだ千佳子,さだ ちかこ,H市,sada_chikako@example.com,2017-07-01 00:00:00
2019-03-20 21:00:54,商品W,2300.0,201903,松沢育二,まつざわ いくじ,F市,matsuzawa_ikuji@example.com,2017-07-15 00:00:00
2019-04-06 06:49:16,商品U,2100.0,201904,矢部夏空,やべ そら,F市,yabe_sora@example.com,2017-03-25 00:00:00
2019-02-17 11:34:15,商品C,300.0,201902,戸塚美幸,とづか みゆき,H市,toduka_miyuki@example.com,2017-01-30 00:00:00
2019-01-17 07:15:33,商品V,2200.0,201901,杉下悟志,すぎした さとし,E市,sugishita_satoshi@example.com,2018-02-17 00:00:00
2019-01-05 01:37:02,商品Q,1700.0,201901,福島友也,ふくしま ともや,B市,fukushima_tomoya@example.com,2017-07-01 00:00:00
2019-02-08 09:50:34,商品N,1400.0,201902,田辺きみまろ,たなべ きみまろ,C市,tanabe_kimimaro@example.com,2017-02-12 00:00:00
2019-06-22 12:31:51,商品X,2400.0,201906,佐藤慶二,さとう けいじ,E市,satou_keiji@example.com,2017-07-10 00:00:00
2019-07-05 19:27:38,商品P,1600.0,201907,藤木一恵,ふじき かづえ,E市,fujiki_kadue@example.com,2018-07-01 00:00:00
2019-03-09 04:08:41,商品B,200.0,201903,西脇礼子,にしわき れいこ,H市,nishiwaki_reiko@example.com,2017-07-08 00:00:00
2019-01-20 08:52:01,商品C,300.0,201901,板橋隆,いたばし たかし,B市,itabashi_takashi@example.com,2018-06-14 00:00:00
2019-02-24 06:11:26,商品Q,1700.0,201902,麻生莉緒,あそう りお,D市,asou_rio@example.com,2018-07-22 00:00:00
2019-03-13 03:01:30,商品S,1900.0,201903,有馬徹平,ありま てっぺい,H市,arima_teppei@example.com,2018-06-13 00:00:00
2019-07-17 00:32:49,商品E,500.0,201907,山口法子,やまぐち のりこ,B市,yamaguchi_noriko@example.com,2018-06-16 00:00:00
2019-07-27 01:27:55,商品F,600.0,201907,田上美佐子,たうえ みさこ,A市,taue_misako@example.com,2017-03-29 00:00:00
2019-01-02 00:09:53,商品F,600.0,201901,野本仁晶,のもと ひろあき,G市,nomoto_hiroaki@example.com,2017-06-19 00:00:00
2019-04-07 22:23:48,商品F,600.0,201904,栗田憲一,くりた けんいち,E市,kurita_kenichi@example.com,2018-01-27 00:00:00
2019-02-20 16:18:24,商品E,500.0,201902,松田浩正,まつだ ひろまさ,E市,matsuda_hiromasa@example.com,2018-01-11 00:00:00
2019-07-15 15:09:53,商品G,700.0,201907,森岡季衣,もりおか としえ,H市,morioka_toshie@example.com,2017-01-30 00:00:00
2019-06-17 22:17:49,商品U,2100.0,201906,河内さとみ,かわうち さとみ,E市,kawauchi_satomi@example.com,2017-01-19 00:00:00
2019-04-01 08:16:46,商品L,1200.0,201904,岡田敏也,おかだ としや,E市,okada_toshiya@example.com,2017-02-16 00:00:00
2019-02-05 15:06:35,商品U,2100.0,201902,川上りえ,かわかみ りえ,G市,kawakami_rie@example.com,2017-06-20 00:00:00
2019-07-22 09:18:50,商品I,900.0,201907,五十嵐春樹,いがらし はるき,F市,igarashi_haruki@example.com,2017-01-06 00:00:00
2019-07-14 05:18:48,商品F,600.0,201907,深井照生,ふかい てるお,A市,fukai_teruo@example.com,2018-02-21 00:00:00
2019-05-30 13:55:06,商品W,2300.0,201905,井口寛治,いぐち かんじ,B市,iguchi_kanji@example.com,2017-02-19 00:00:00
2019-07-16 11:18:23,商品K,1100.0,201907,大倉晃司,おおくら こうじ,E市,ookura_kouji@example.com,2018-03-31 00:00:00
2019-01-19 23:12:02,商品V,2200.0,201901,川島友以乃,かわしま ゆいの,G市,kawashima_yuino@example.com,2017-06-09 00:00:00
2019-07-27 01:45:18,商品A,100.0,201907,佐藤慶二,さとう けいじ,E市,satou_keiji@example.com,2017-07-10 00:00:00
2019-01-02 01:22:01,商品F,600.0,201901,赤木だん吉,あかぎ だんきち,F市,akagi_dankichi@example.com,2018-07-16 00:00:00
2019-03-06 18:26:53,商品L,1200.0,201903,高沢美咲,たかさわ みさき,E市,takasawa_misaki@example.com,2018-01-24 00:00:00
2019-07-08 10:41:05,商品O,1500.0,201907,市田寿明,いちだ としあき,E市,ichida_toshiaki@example.com,2017-04-08 00:00:00
2019-02-06 16:57:32,商品S,1900.0,201902,堀サンタマリア,ほり さんたまりあ,G市,hori_stmaria@example.com,2018-04-24 00:00:00
2019-06-14 19:39:43,商品D,400.0,201906,梅村秀樹,うめむら ひでき,F市,umemura_hideki@example.com,2017-04-01 00:00:00
2019-05-28 15:12:02,商品V,2200.0,201905,有馬徹平,ありま てっぺい,H市,arima_teppei@example.com,2018-06-13 00:00:00
2019-01-30 06:49:18,商品J,1000.0,201901,深井菜々美,ふかい ななみ,C市,fukai_nanami@example.com,2017-01-26 00:00:00
2019-06-10 00:34:10,商品E,500.0,201906,堀江佑,ほりえ たすく,H市,horie_tasuku@example.com,2018-05-14 00:00:00
2019-03-09 16:22:47,商品U,2100.0,201903,石野仁,いしの じん,E市,ishino_jin@example.com,2017-04-07 00:00:00
2019-01-01 17:16:52,商品W,2300.0,201901,五十嵐春樹,いがらし はるき,F市,igarashi_haruki@example.com,2017-01-06 00:00:00
2019-07-20 22:32:04,商品B,200.0,201907,有馬徹平,ありま てっぺい,H市,arima_teppei@example.com,2018-06-13 00:00:00
2019-05-20 12:16:11,商品J,1000.0,201905,大滝麗奈,おおたき れな,C市,ootaki_rena@example.com,2017-05-30 00:00:00
2019-06-06 14:14:04,商品L,1200.0,201906,岡村希,おかむら のぞみ,H市,okamura_nozomi@example.com,2018-05-19 00:00:00
2019-05-06 19:09:46,商品W,2300.0,201905,手塚進,てづか すすむ,A市,teduka_susumu@example.com,2018-05-01 00:00:00
2019-05-28 20:37:44,商品K,1100.0,201905,久保田倫子,くぼた のりこ,A市,kubota_noriko1@example.com,2017-06-02 00:00:00
2019-05-24 07:01:48,商品B,200.0,201905,深井照生,ふかい てるお,A市,fukai_teruo@example.com,2018-02-21 00:00:00
2019-01-20 22:25:13,商品F,600.0,201901,牧田玲那,まきた れな,A市,makita_rena@example.com,2017-05-13 00:00:00
2019-05-20 18:00:10,商品B,200.0,201905,堀江佑,ほりえ たすく,H市,horie_tasuku@example.com,2018-05-14 00:00:00
2019-02-05 12:57:38,商品M,1300.0,201902,井本マサカズ,いもと まさかず,C市,imoto_masakazu@example.com,2017-04-06 00:00:00
2019-07-24 11:26:52,商品C,300.0,201907,秋葉あき,あきば あき,H市,akiba_aki@example.com,2018-07-10 00:00:00
2019-01-26 13:30:00,商品A,100.0,201901,吉村愛梨,よしむら あいり,C市,yoshimura_airi@example.com,2017-03-23 00:00:00
2019-01-04 19:51:44,商品N,1400.0,201901,井川里穂,いがわ りほ,A市,igawa_riho@example.com,2017-04-13 00:00:00
2019-04-20 06:29:29,商品P,1600.0,201904,桑原桃子,くわばら ももこ,G市,kuwabara_momoko@example.com,2017-02-18 00:00:00
2019-05-14 08:42:55,商品C,300.0,201905,笹原しぼり,ささはら しぼり,E市,sasahara_shibori@example.com,2017-05-16 00:00:00
2019-04-09 19:56:36,商品X,2400.0,201904,松居満,まつい みつる,A市,matsui_mitsuru@example.com,2018-03-04 00:00:00
2019-04-06 11:06:26,商品A,100.0,201904,鶴岡薫,つるおか かおる,F市,tsuruoka_kaoru@example.com,2017-03-12 00:00:00
2019-04-17 22:50:47,商品L,1200.0,201904,島袋友以乃,しまぶくろ ゆいの,C市,shimabukuro_yuino@example.com,2018-04-14 00:00:00
2019-01-19 22:20:32,商品K,1100.0,201901,川上りえ,かわかみ りえ,G市,kawakami_rie@example.com,2017-06-20 00:00:00
2019-06-20 14:20:46,商品P,1600.0,201906,松沢育二,まつざわ いくじ,F市,matsuzawa_ikuji@example.com,2017-07-15 00:00:00
2019-03-10 06:19:41,商品S,1900.0,201903,稲田将也,いなだ まさや,G市,inada_masaya@example.com,2017-02-05 00:00:00
2019-06-29 23:48:56,商品Q,1700.0,201906,内田聡,うちだ さとし,E市,uchida_satoshi@example.com,2018-03-08 00:00:00
2019-06-16 00:41:15,商品M,1300.0,201906,梅津淳子,うめづ あつこ,H市,umedu_atsuko@example.com,2017-01-06 00:00:00
2019-05-07 14:21:37,商品R,1800.0,201905,星野美嘉,ほしの みか,G市,hoshino_mika1@example.com,2018-03-29 00:00:00
2019-05-11 20:51:01,商品K,1100.0,201905,石田郁恵,いしだ いくえ,B市,ishida_ikue@example.com,2017-02-05 00:00:00
2019-03-25 02:23:52,商品X,2400.0,201903,山口法子,やまぐち のりこ,B市,yamaguchi_noriko@example.com,2018-06-16 00:00:00
2019-05-16 09:46:41,商品X,2400.0,201905,神原美嘉,かんばら みか,D市,kannbara_mika@example.com,2017-03-23 00:00:00
2019-03-07 00:57:57,商品H,800.0,201903,井川真悠子,いがわ まゆこ,F市,igawa_mayuko@example.com,2017-03-04 00:00:00
2019-02-06 00:15:13,商品G,700.0,201902,岩佐孝太郎,いわさ こうたろう,D市,iwasa_koutarou@example.com,2018-01-29 00:00:00
2019-03-30 08:56:59,商品G,700.0,201903,荻野愛菜,おぎの あいな,B市,ogino_aina@example.com,2018-01-09 00:00:00
2019-02-07 18:59:14,商品E,500.0,201902,矢沢恵梨香,やざわ えりか,G市,yazawa_erika@example.com,2018-03-22 00:00:00
2019-04-13 19:22:08,商品O,1500.0,201904,堀江佑,ほりえ たすく,H市,horie_tasuku@example.com,2018-05-14 00:00:00
2019-04-06 08:13:13,商品E,500.0,201904,板橋隆,いたばし たかし,B市,itabashi_takashi@example.com,2018-06-14 00:00:00
2019-03-24 23:53:37,商品R,1800.0,201903,島本研二,しまもと けんじ,H市,shimamoto_kenji@example.com,2018-03-24 00:00:00
2019-05-07 01:20:00,商品Y,2500.0,201905,岡慶太,おか けいた,C市,oka_keita@example.com,2018-07-22 00:00:00
2019-07-04 08:40:11,商品M,1300.0,201907,今茜,こん あかね,F市,kon_akane@example.com,2018-05-20 00:00:00
2019-03-30 16:44:57,商品P,1600.0,201903,合田光,あいだ ひかる,D市,aida_hikaru@example.com,2018-05-22 00:00:00
2019-07-13 22:58:52,商品B,200.0,201907,田辺光洋,たなべ みつひろ,A市,tanabe_mitsuhiro@example.com,2018-07-04 00:00:00
2019-07-11 09:07:08,商品E,500.0,201907,林勇,はやし ゆう,C市,hayashi_yuu@example.com,2018-07-28 00:00:00
2019-04-29 01:41:30,商品U,2100.0,201904,篠山雅功,しのやま まさとし,B市,shinoyama_masatoshi@example.com,2018-07-02 00:00:00
2019-05-22 01:23:58,商品V,2200.0,201905,徳重優,とくしげ ゆう,B市,tokushige_yuu@example.com,2017-01-05 00:00:00
2019-01-02 11:36:19,商品L,1200.0,201901,田上美佐子,たうえ みさこ,A市,taue_misako@example.com,2017-03-29 00:00:00
2019-02-21 01:23:23,商品T,2000.0,201902,片瀬長利,かたせ ながとし,C市,katase_nagatoshi@example.com,2018-05-03 00:00:00
2019-06-23 18:25:45,商品W,2300.0,201906,藤広之,ふじ ひろゆき,G市,fuji_hiroyuki@example.com,2017-02-20 00:00:00
2019-07-29 00:08:23,商品V,2200.0,201907,島袋友以乃,しまぶくろ ゆいの,C市,shimabukuro_yuino@example.com,2018-04-14 00:00:00
2019-02-08 01:06:07,商品W,2300.0,201902,石田佑,いしだ たすく,E市,ishida_tasuku@example.com,2018-05-12 00:00:00
2019-07-02 20:42:18,商品B,200.0,201907,芦田博之,あしだ ひろゆき,E市,ashida_hiroyuki@example.com,2018-07-13 00:00:00
2019-02-08 08:39:18,商品R,1800.0,201902,菅原誠治,すがわら せいじ,C市,sugawara_seiji@example.com,2018-06-28 00:00:00
2019-07-26 18:24:15,商品V,2200.0,201907,相原ひとり,あいはら ひとり,H市,aihara_hitori@example.com,2018-06-11 00:00:00
2019-03-01 05:17:20,商品W,2300.0,201903,志村サダヲ,しむら さだお,E市,shimura_sadawo@example.com,2017-02-07 00:00:00
2019-06-08 12:02:24,商品M,1300.0,201906,磯野希,いその のぞみ,B市,isono_nozomi@example.com,2017-07-24 00:00:00
2019-05-12 06:18:20,商品G,700.0,201905,松川綾女,まつかわ あやめ,E市,matsukawa_ayame@example.com,2018-07-23 00:00:00
2019-03-15 10:06:08,商品G,700.0,201903,立石茜,たちいし あかね,B市,tachiishi_akane@example.com,2018-02-10 00:00:00
2019-05-15 16:34:30,商品G,700.0,201905,大城ケンイチ,おおしろ けんいち,B市,ooshiro_kenichi@example.com,2017-06-13 00:00:00
2019-02-01 11:42:39,商品G,700.0,201902,青山鉄洋,あおやま てつひろ,C市,aoyama_tetsuhiro@example.com,2017-01-07 00:00:00
2019-06-05 23:50:04,商品M,1300.0,201906,中仁晶,なか ひろあき,G市,naka_hiroaki@example.com,2018-01-29 00:00:00
2019-06-29 04:47:16,商品F,600.0,201906,松居満,まつい みつる,A市,matsui_mitsuru@example.com,2018-03-04 00:00:00
2019-03-25 23:43:20,商品V,2200.0,201903,福本美幸,ふくもと みゆき,F市,fukumoto_miyuki@example.com,2017-01-08 00:00:00
2019-05-10 07:10:38,商品W,2300.0,201905,松川綾女,まつかわ あやめ,E市,matsukawa_ayame@example.com,2018-07-23 00:00:00
2019-05-30 03:14:27,商品N,1400.0,201905,石川まさみ,いしかわ まさみ,G市,ishikawa_masami@example.com,2018-02-12 00:00:00
2019-01-28 10:23:13,商品J,1000.0,201901,藤広之,ふじ ひろゆき,G市,fuji_hiroyuki@example.com,2017-02-20 00:00:00
2019-03-12 16:21:01,商品H,800.0,201903,大崎ヒカル,おおさき ひかる,E市,oosaki_hikaru@example.com,2017-02-22 00:00:00
2019-02-09 18:52:48,商品A,100.0,201902,河内さとみ,かわうち さとみ,E市,kawauchi_satomi@example.com,2017-01-19 00:00:00
2019-03-10 06:42:07,商品A,100.0,201903,井上桃子,いのうえ ももこ,F市,inoue_momoko@example.com,2018-06-18 00:00:00
2019-03-22 03:37:22,商品F,600.0,201903,原口俊二,はらぐち しゅんじ,F市,haraguchi_shunji@example.com,2018-03-05 00:00:00
2019-01-09 09:24:50,商品M,1300.0,201901,鳥居広司,とりい こうじ,B市,torii_kouji@example.com,2018-03-08 00:00:00
2019-07-09 21:51:30,商品G,700.0,201907,小平陽子,こひら ようこ,B市,kohira_youko@example.com,2018-01-21 00:00:00
2019-07-25 21:42:08,商品D,400.0,201907,手塚進,てづか すすむ,A市,teduka_susumu@example.com,2018-05-01 00:00:00
2019-07-05 14:39:00,商品I,900.0,201907,久保田倫子,くぼた のりこ,A市,kubota_noriko1@example.com,2017-06-02 00:00:00
